datetime,city,state,country,shape,duration (seconds),comments,latitude,longitude
8/5/2013,grove city,mn,us,oval,5,Oval Shaped Object  dissapears in split second.,45.1505556,-94.6827778
8/5/2013,lakeville,mn,us,cigar,7,Neon Blue Shape with Soft White Center Shooting Across the Sky and Disappearing,44.6497222,-93.2425
8/5/2013,captiva,fl,us,fireball,1200,7th SIGHTING OF AMBER-ORANGE UFOS (FIREBALLS),26.5216667,-82.1894444
8/5/2013,philomath,or,us,light,360,08/05/13 21:59 Low flying very large white light heading north viewed for 6 minutes.,44.5402778,-123.3663889
8/5/2013,gering,ne,us,other,2,I was sitting on my friends porch when I noticed a few small bright flashes of light about the size of stars out of the corner of my,41.8258333,-103.66
8/5/2013,marstons mills,ma,us,circle,420,Bright sphere seen two nights in a row moving across the sky&#33,41.6561111,-70.4166667
8/5/2013,grand marais,mn,us,unknown,30,Early August 2013  Near Eagle Mountain of the Boundary Waters Canoe Area of Northern Minnesota  Around 10 p.m. CDT  At a camp site I l,47.7505556,-90.3341667
8/5/2013,valdosta,ga,us,circle,600,Happens every night round objects that move around. Just about the same area every night as well.,30.8325,-83.2786111
8/5/2013,shoreline,wa,us,oval,60,Bright white light brighter than any stars out this evening that slowly traveled in a not so straight line out of sight,47.7558333,-122.3402778
8/5/2013,whitby (canada),on,ca,sphere,300,At 10:00pm approximately. today August 05 2013. this was the second night we saw&amp;#65279; this. outside my house with a few of my neighb,43.866667,-78.933333
8/5/2013,cardigan (uk/wales),,gb,sphere,240,White light moving slowly due east away from Cardigan Wales UK,52.083333,-4.666667
8/5/2013,ciechanow (poland),,,fireball,5,Orange fireballs appear in the sky and dissappear,52.881484,20.619795
8/5/2013,turlock,ca,us,light,60,Orbs of light across the sky,37.4947222,-120.8455556
8/5/2013,farmerville,la,us,flash,120,A bright circular flash of light appeared. The sky was clear. It was much like a light bulb that blows out when you turn on the switch.,32.7733333,-92.4055556
8/5/2013,bismarck,nd,us,light,180,Light moving from SSW to NNE over Bismarck,46.8083333,-100.7833333
8/5/2013,staines upon thames (uk/england),,,light,420,2 gliding stars.,51.43148,-0.515525
8/6/2013,commerce,tx,us,sphere,300,I unmistakingly saw two faint stars flying at the same speed flying eastward from my backyard while star gazing from my swimming pool &#33,33.2469444,-95.8997222
8/6/2013,monroeville,pa,us,light,240,Stationary white light seen hovering off to the east of Monroeville Pa.,40.4211111,-79.7883333
8/6/2013,los angeles,ca,us,sphere,30,Reflective orbs flying back and forth and making formations in southern sky seen from Los Angeles CA.,34.0522222,-118.2427778
8/6/2013,west palm beach,fl,us,circle,600,Craft was round and gave off an extraordinary amount of light.,26.7052778,-80.0366667
8/6/2013,waxhaw,nc,us,cylinder,1800,Three Reddish Orange craft seen flying through Waxhaw&#44N.C..,34.9244444,-80.7436111
8/6/2013,hartford,ny,us,light,600,Hovering bright purpe/orange/green object 50 feet above vehicle farm country.,43.3636111,-73.3941667
8/6/2013,hilton head,sc,,fireball,900,Dimly lit orange fire appearing and reappearing in the sky.,32.216316,-80.752608
8/6/2013,lawndale,ca,us,egg,3,I saw an airborne egg shaped object that was completely silent and pulsing a dim red light.,33.8872222,-118.3516667
8/6/2013,tucson,az,us,,120,Aug 6 9pm it was in space looked like a star was still then moved it dimmed and faded away. too far for any details,32.2216667,-110.9258333
8/6/2013,wanamingo,mn,us,light,300,Thunderstorm bright red orb,44.3044444,-92.7902778
8/6/2013,clarkston,wa,us,light,240,Bright light appears and follows same course nightly for past several months,46.4163889,-117.0441667
8/6/2013,captiva,fl,us,flash,15,5th SIGHTING OF A &quot;FLASHER.&quot;,26.5216667,-82.1894444
8/6/2013,augusta,me,us,oval,60,White and Orange oval craft in the sky over State of Maine &#33&#33&#33,44.3105556,-69.78
8/6/2013,attleboro,ma,us,oval,180,Two red/orange objects flying in synchronicity over Attleboro Massachusetts 08/06/13,41.9444444,-71.2861111
8/6/2013,lehi,ut,us,light,90,Not ISS...South to North light emits bright blue/white light over Lehi Utah,40.3916667,-111.85
8/6/2013,toledo,oh,us,light,1800,Star like objects,41.6638889,-83.5552778
8/6/2013,beaver,oh,us,fireball,120,Three fireballs in the sky in Beavercreek OH,39.0305556,-82.8244444
8/6/2013,sydenham (canada),on,ca,fireball,45,Bright yellow-orange fireball,44.566667,-80.8
8/6/2013,verona,ky,us,circle,180,Yellow-Orange glowing sphere and two smaller spheres chasing each other,38.8183333,-84.6608333
8/6/2013,rancho cucamonga,ca,us,rectangle,60,Rectangle shaped UFO with red green and white lights in Rancho Cucamonga,34.1063889,-117.5922222
8/6/2013,lewiston,me,us,circle,8,Bright light in constellation Cassiopeia.  ((NUFORC Note:  Possible &quot;flare&quot; from Iridium satellite?  PD)),44.1002778,-70.2152778
8/6/2013,allentown,pa,us,fireball,600,Fire ball with flame,40.6083333,-75.4905556
8/6/2013,hartwell,ga,us,other,10,Bright green flash and green smoke trail,34.3527778,-82.9322222
8/6/2013,albuquerque,nm,us,unknown,180,Red and green lights of different sizes pulsating then &amp;quot;turning&amp;quot; upside down and moving direction rapidly on I40 at Wyoming e,35.0844444,-106.6505556
8/6/2013,coeur d&#39alene,id,us,light,180,White slowly pulsing bright star.,47.6777778,-116.7794444
8/6/2013,fayetteville,nc,us,triangle,120,9 to 10 black triangular objects moving at low speed and altitude &amp; a low muffled sound.,35.0525,-78.8786111
8/6/2013,fayetteville,nc,us,triangle,120,Objects have never seen in our area by me. Almost hover like and moving at a slow speed. Objects were projecting beams of light.,35.0525,-78.8786111
8/7/2013,lincoln (lincolnshire) (uk/england),,gb,other,90,Red dots of light in haphazard formation travelling fast across the heavens,53.233333,-0.533333
8/7/2013,lassen national forest,ca,,unknown,3600,Chased in our car by many lights.,40.49766,-121.420655
8/7/2013,lake wales,fl,us,fireball,300,Large red/yellow fireball followed by craft similar to the space shuttle,27.9011111,-81.5861111
8/7/2013,saint augustine,fl,us,fireball,480,Stunning orange fireball in the sky..,29.8944444,-81.3147222
8/7/2013,harrison,wa,,light,10,Japanese HTV-4.  ((NUFORC Note:  Object is planned to rendezvous with the ISS.  PD)),47.621475,-122.286481
8/7/2013,everett,wa,us,unknown,120,Witnessed and bright white light floating along in the night sky no noise at all.  Second sighting in a couple days,47.9791667,-122.2008333
8/7/2013,las vegas,nv,us,sphere,900,Strange object seen flying low over summerlin &#44very bright sphere&#44moving from west to north.,36.175,-115.1363889
8/7/2013,winter haven,fl,us,fireball,600,Fireball that dropped something with flashing lights.,28.0219444,-81.7330556
8/7/2013,woodbury,mn,us,triangle,1200,A triangular shape with rotating blue and white lights made an almost musical engine sound could fly in all directions including shar,44.9238889,-92.9591667
8/7/2013,joppa,md,us,oval,10,I looked up while in a hammock and saw what looked like an odd planet took a photograph and took another photograph and it was gone.,39.4336111,-76.3580556
8/7/2013,desert center,ca,us,unknown,72000,2 air crafts moving from north to south not too fast I couldn&#39t tell what shape they were but they were definitely on identifiable I wo,33.7125,-115.4013889
8/7/2013,painesville,oh,us,fireball,300,I saw 2 undefinable fireball objects just before sunset on 8/7/2013,41.7244444,-81.2458333
8/7/2013,boca raton,fl,us,cigar,300,I saw the objects for minutes local 911 calls are being withheld local a.m. radio is reporting accurately.,26.3583333,-80.0833333
8/7/2013,redondo beach,ca,us,oval,600,3 Lights along Los Angeles Coastline,33.8491667,-118.3875
8/7/2013,reunion,fl,,light,420,Big bright light and four small lights,28.280289,-81.60813
8/7/2013,west palm beach,fl,us,sphere,300,Orange glowing orb releasing blue smoke in all directions .,26.7052778,-80.0366667
8/7/2013,delray beach,fl,us,formation,900,Strange cloud and small formation.   South Florida,26.4611111,-80.0730556
8/7/2013,orlando,fl,us,circle,180,Round Ball of light emitting &amp;quot;sparks&amp;quot;/light hovering in Orlando Florida,28.5380556,-81.3794444
8/7/2013,pompano beach,fl,us,,120,Standing outside looking toward the East when I saw something moving in the sky when it appeared to explode with 2 objects following.,26.2375,-80.125
8/7/2013,sanford,fl,us,light,300,Bright round lights appear in sky after the launch of the Delta IV Rocket @ Cape Canaveral.,28.8002778,-81.2733333
8/7/2013,west palm beach,fl,us,triangle,180,At approx. 20:30 hrs EST I watched a comm. aircraft transition (witnessed standard aircraft lights) from N to S just E of Fl coast.,26.7052778,-80.0366667
8/7/2013,dania beach,fl,us,formation,300,Swirling star glowing cloud and flashing objects.,26.0519444,-80.1441667
8/7/2013,pompano beach,fl,us,light,240,Noticed 2 odd craft in E sky one spewing vapor or smoke the other with odd random blinking white lights not conducive to nav lights.,26.2375,-80.125
8/7/2013,york,me,,teardrop,10,Light blue tear shaped ball moving very fast a few hundred feet over the trees.,43.161748,-70.648258
8/7/2013,west palm beach,fl,us,light,600,Light over sky west palm beach FL,26.7052778,-80.0366667
8/7/2013,plymouth,ma,us,oval,2,Bluish white oval shape craft disappear after seconds,41.9583333,-70.6677778
8/7/2013,schererville,in,us,fireball,600,Green orb-like fireball over Schererville IN appearing twice,41.4788889,-87.4547222
8/7/2013,custer,wi,us,circle,300,I get the daily NASA Space-station fly-over report but never get to see it because of the weather or time of fly-over. Wednesday night&#44,44.5105556,-89.4261111
8/7/2013,manchester,nh,us,triangle,90,Triangle ufo over Manchester/Hooksett,42.9955556,-71.4552778
8/7/2013,fairbanks,ak,us,diamond,60,Diamond shaped UFO near Fairbanks Airport.,64.8377778,-147.7163889
8/7/2013,poteau,ok,us,light,30,6 reddish/orange lights hovering in sky,35.0536111,-94.6233333
8/7/2013,seattle,wa,us,circle,420,Slow and steady moving orange/red circles sighted in lower altitude sky above northeast Seattle,47.6063889,-122.3308333
8/7/2013,ada,ks,us,sphere,1200,While sitting out side these red/orange sphere apaired for a short time going up and then east.,39.1513889,-97.8888889
8/8/2013,woodland,wa,us,fireball,300,Light on Lewis River brighter than brightest star moved hundreds of miles very fast in non-linear fashion; not a human craft.,45.9047222,-122.7427778
8/8/2013,wellston,mi,us,other,12,I was asleep in our tent camping with my family in The Manistee National Forrest.We have a tent that has a screen ceiling so we can sta,44.2169444,-85.9577778
8/8/2013,mapleton,ut,us,light,15,Light swept like a searchlight across a field in front of my house and suddenly disappeared no engine noises.,40.1302778,-111.5777778
8/8/2013,tustin,ca,us,disk,1200,20 disk/saucers seen and split in Tustin&#44CA,33.7458333,-117.8252778
8/8/2013,st. petersburg,fl,us,cylinder,1,Black high speed object rod?,27.7705556,-82.6794444
8/8/2013,kelowna (canada),bc,ca,other,120,Space station flies over with object following close behind.,49.9,-119.483333
8/8/2013,peoria,az,us,light,600,Bright color changing light that shifts positions quickly disappears and reappears over Peoria.,33.5805556,-112.2366667
8/8/2013,cakovec (croatia),,,light,300,White lights.  ((NUFORC Note:  Satellite or ISS??  PD)),46.389738,16.437965
8/8/2013,miami,fl,us,triangle,10,Perfect equilateral triangle lights in the sky disappeared after about ten seconds,25.7738889,-80.1938889
8/8/2013,north spokane,wa,,sphere,120,Two orbs one following the other.  ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),47.65878,-117.426047
8/8/2013,old orchard beach,me,us,circle,120,Low flying bright object at the beach,43.5172222,-70.3780556
8/8/2013,phoenix,az,us,light,180,The craft spotted following the International Space Station was &quot;definitely&quot; the Japanese Craft in hot pursuit to catch up.,33.4483333,-112.0733333
8/8/2013,portland,or,us,oval,40,Silent white-lighted oval orb followed at distace by smaller reddish object.,45.5236111,-122.675
8/8/2013,jericho,vt,us,sphere,360,Small object following International Space Station.  ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),44.5038889,-72.9980556
8/8/2013,woodville (canada),on,,unknown,120,Object following the International Space Station. ((NUFORC Note:  Japanese HTV-4 craft flying close to eht ISS.  PD)),44.08181,-77.093339
8/8/2013,coeur d&#39alene,id,us,circle,360,HTV4 following ISS on 08AUG13 Spokane WA / Coeur d;Alene ID. ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),47.6777778,-116.7794444
8/8/2013,milwaukie,or,us,light,180,Small reddish light following the space station very closely behind.((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),45.4463889,-122.6380556
8/8/2013,winchester (near),id,us,other,240,A five light pattern trailed by two lights maintained a northernly heading and constant speed.,46.24,-116.6233333
8/8/2013,astoria,or,us,light,120,Orb following space station. ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),46.1880556,-123.83
8/8/2013,richmond (canada),bc,ca,circle,5,Bright blue white light fading in and fading out within 5 seconds,45.666667,-72.15
8/8/2013,redmond,wa,us,light,300,Amber Light Trails The International Space Station UFO sighting,47.6741667,-122.1202778
8/8/2013,everett,wa,us,other,360,ISS visible pass followed very closely by a craft designated HTV4,47.9791667,-122.2008333
8/8/2013,san diego,ca,us,circle,300,15 flying objects over San Diego.,32.7152778,-117.1563889
8/8/2013,lincoln city,or,us,circle,240,Light orb over Lincoln City Or.,44.9583333,-124.0166667
8/8/2013,captiva,fl,us,flash,1200,6th 7th and 8th SIGHTINGS OF &quot;FLASHERS;&quot;,26.5216667,-82.1894444
8/8/2013,belmont,nh,us,unknown,240,Two orange dot moving across the night sky.  ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),43.4452778,-71.4783333
8/8/2013,ferndale,wa,us,light,120,Went out back then saw space station with another trailing it i honestly cant remember exact time approx. 5 min later I saw another sat,48.8466667,-122.5897222
8/8/2013,grand remous (canada),qc,,,120,Witnessed the ISS being trailed by another obj. that was a bit less visible. ((NUFORC Note:  Japanese satellite HTV-4.  PD)),46.622392,-75.921546
8/8/2013,chemainus (canada),bc,ca,light,180,Redish Light following closely behind the ISS as it passed over British Columbia Canada,48.916667,-123.7
8/8/2013,lynden,wa,us,cylinder,300,Black cylinder object with two solid light flying at a very slow speed eastward. It made no noise. Seen one law enforcement agent me.,48.9466667,-122.4508333
8/8/2013,los angeles,ca,us,circle,180,It shot through the sky twice it stayed still for a while and then disapeared.,34.0522222,-118.2427778
8/8/2013,spring lake heights,nj,us,light,180,Bright light that was undulating and wobbly,40.1502778,-74.0313889
8/9/2013,ottawa (canada),on,ca,circle,960,Object lights up very bright,45.416667,-75.7
8/9/2013,wenatchee,wa,us,light,600,Flying Lights Changing DIrections over Fancher Heights East Wenatchee WA 98802. Lights change from bright white light to red fireball,47.4236111,-120.3091667
8/9/2013,naches,wa,us,egg,120,Large oval craft seen breaking through clouds.,46.7311111,-120.6983333
8/9/2013,merced,ca,us,circle,12600,Circular shiny reflective object clearly observed in sky on August 9 2013 at 11:00 am  by several witnesses,37.3022222,-120.4819444
8/9/2013,kittery,me,us,flash,300,Red Flasing Lights,43.0880556,-70.7366667
8/9/2013,merced,ca,us,circle,3600,Two bright dots moving west to east viewed in a telescope,37.3022222,-120.4819444
8/9/2013,hermitage,pa,us,circle,300,3 red fireballs in the Eastern sky near hermitage pa.,41.2333333,-80.4488889
8/9/2013,battle ground,wa,us,fireball,300,Large orange ball phasing dim to bright,45.7811111,-122.5322222
8/9/2013,guatemala city (guatamala),,,fireball,240,Red Ligths over the sky in Guatemala City,14.613333,-90.535278
8/9/2013,lovington,il,us,fireball,120,Whatever I saw was very odd and I had never seen anything like it before.,39.7155556,-88.6325
8/9/2013,towson,md,us,fireball,60,Bright orange sphere quietly flying accross the night sky.,39.4013889,-76.6022222
8/9/2013,captiva,fl,us,fireball,60,10th SIGHTING OF A &#8220;UGO&#8221; AND 8th SIGHTING OF MANY UFO &#8220;FIREBALLS&#8221;,26.5216667,-82.1894444
8/9/2013,captiva,fl,us,light,300,FIRST SIGHTING OF A BRILLIANT BLUE-WHITE UFO,26.5216667,-82.1894444
8/9/2013,captiva,fl,us,oval,7200,EXTRAORDINARY SIGHTING OF SILVER-GOLD GLOWING FOOTBALL SHAPED UFOS APPARENTLY COMING OUT OF THE GULF AND MERGING TOGETHER AND 9TH SIG,26.5216667,-82.1894444
8/9/2013,lakeville,mn,us,disk,300,A formation of large amber lights,44.6497222,-93.2425
8/9/2013,acton (canada),on,ca,fireball,600,Eight lights travelled at seemingly exactly the same distance apart without sound,43.633333,-80.033333
8/9/2013,gloucester,ma,us,sphere,1200,On two consecutive nights saw multiple orange glowing objects follow same course,42.6158333,-70.6625
8/9/2013,st. thomas (canada),on,ca,fireball,120,Sphere like fireball over Saint Thomas On. Canada,42.783333,-81.183333
8/9/2013,tyrone (canada),on,ca,circle,600,2 orange circles moving in perfect sync.,44.016667,-78.716667
8/9/2013,centerville,ga,us,triangle,900,Triangular UFO following a red light.,32.63,-83.6897222
8/9/2013,guelph (canada),on,ca,circle,120,A  large round bright red/orange object drifted across the sky over Guelph Canada at 11:00 p.m. on August 9 2013.,43.55,-80.25
8/9/2013,jericho,vt,us,light,240,Two fiery orbs traveling one after the other across the sky second larger than first both totally silent then disappearing mid flight,44.5038889,-72.9980556
8/10/2013,bellingham,wa,us,flash,600,Multiple flashes like explosions in distant night sky no sounds nothing on police or fire scanners.,48.7597222,-122.4869444
8/10/2013,bunkie,la,us,light,600,Blue Light UFO.,30.9530556,-92.1825
8/10/2013,wilbraham,ma,us,oval,180,Bright oval craft size of a large airplane  with Fluorescent lights rotating slowly and moving unevenly then lowered into woods,42.1236111,-72.4319444
8/10/2013,seattle,wa,us,light,20,Darting amber glow moving hummingbird-like through the clouds east of capitol hill in Seattle at 3:30am,47.6063889,-122.3308333
8/10/2013,richmond,mi,us,triangle,30,Invisible Triangle outlined by lights flew directly over me straight from Selfridge Airforce Base Direction,42.8091667,-82.7558333
8/10/2013,overland park,ks,us,other,3600,((HOAX??))  I swear this black flying-saucer shaped thing should not have been flying. I predict it was going around 2 mph,38.9822222,-94.6705556
8/10/2013,manomet,ma,us,disk,1,Dark disc appeared for less than 1 second above Cape Cod Bay.,41.9186111,-70.5666667
8/10/2013,nottingham,md,us,fireball,1500,WE then looked up to see two reddish objects in the sky.  Then one seemed to catch fire and fall.,39.3638889,-76.4525
8/10/2013,austin,tx,us,fireball,1.5,Bright green flash zipped accross sky in Austin Tx.  ((NUFORC Note:  Meteor?  We suspect a nighttime sighting.  PD)),30.2669444,-97.7427778
8/10/2013,yakima,wa,us,circle,1200,We sighted 3 orb like lights that changed colors from red to white and traveled fairly fast. Hovered together and separated quickly. We,46.6022222,-120.5047222
8/10/2013,warren,mi,us,fireball,60,My story begins at 12 noon I was walking down the street from the store I saw a green fireball come down from the sky it flashed like a,42.4775,-83.0277778
8/10/2013,lombard,il,us,formation,1.75,White lights with orange pellet trail,41.88,-88.0077778
8/10/2013,cochin (india),,,circle,5,Bright blue light appeared for seconds,9.931233,76.267304
8/10/2013,delafield,wi,us,formation,600,Five of us were driving and saw s strange formation of amber lights that hovered and then slowly moved away one by one.,43.0608333,-88.4036111
8/10/2013,belleville (canada),on,ca,light,60,Large light (large star size) moving slow horizontal. had no marker lights.  ((NUFORC Note:  ISS sighting??  PD)),44.166667,-77.383333
8/10/2013,sacramento,ca,us,oval,180,Silver round shaped object with a smokey haze around it,38.5816667,-121.4933333
8/10/2013,cudahy,wi,us,light,180,Red glowing hovering object observed for three minutes by three people in Cudahy Wisconsin,42.9597222,-87.8613889
8/10/2013,fitchburg,wi,us,light,300,Slow moving lights in sky; very close together in unusual formation then suddenly disappeared.,42.9608333,-89.4697222
8/10/2013,genoa city,wi,us,chevron,5,Chevron formation with orange lights moving east to west in night sky,42.4983333,-88.3280556
8/10/2013,gimli (canada),mb,ca,fireball,600,Fireball big two of them same spot in the sk  very high up.,50.633333,-97
8/10/2013,o&#39fallon,mo,us,rectangle,20,Dim orange/yellow rectangular object moving fairly quickly across night sky,38.8105556,-90.6997222
8/10/2013,burlington (canada),on,ca,light,600,We arrived at the lake in our city specifically Sioux Look Out Park in Burlington Ontario.  Approximately 20-25 orange oval lights we,43.316667,-79.8
8/10/2013,columbus,oh,us,triangle,900,Saw triangular pattern of Flying objects with red lights,39.9611111,-82.9988889
8/10/2013,houston,tx,us,fireball,30,Red/orange fireballs in Houston sky.,29.7630556,-95.3630556
8/10/2013,linfield,pa,us,fireball,900,Saw 11 fireballs that faded away near the Limerick Power Plant.,40.21,-75.5702778
8/10/2013,monticello,ar,us,teardrop,900,Saw 4 bright red lights (wider at top than bottom)with an orange hue at the bottom.  They came one at a time from over the City of Mont,33.6288889,-91.7908333
8/10/2013,holden beach,nc,us,disk,20,Bright orange saucer seen flying over Holden Beach NC.,33.9133333,-78.3041667
8/10/2013,beech creek,pa,us,circle,360,Observation of 2 brightly reddish glowing objects in night sky with no sound or discernible  characteristics of familiar aircraft.,41.0758333,-77.5888889
8/10/2013,johns creek,ga,,oval,180,Two objects in night sky over Georgia fly laterally hover ascend vertically out of sight,34.028926,-84.198579
8/10/2013,brewster,ny,us,oval,120,Red Orange glow oval shape Peach Lake NY area,41.3972222,-73.6175
8/10/2013,bristol,nh,us,circle,30,Reddish orange circular craft spotted over New Hampshire conservation area.,43.5911111,-71.7372222
8/10/2013,butte,mt,us,light,60,Red light hovering in the North moving back and forth three nights in a row,46.0038889,-112.5338889
8/10/2013,coolin,id,us,sphere,120,Round bright object in night sky emitted light beams across the sky three times. The beams lasted for one to two seconds.,48.4797222,-116.8483333
8/10/2013,duluth,mn,us,light,16200,Multiple groups of 30-40 lights signaling with flashes and moving in sync.,46.7833333,-92.1063889
8/10/2013,lethbridge (canada),ab,ca,triangle,3600,Footsteps heard on the roof and triangular object with lights in the night sky.,48.366667,-53.866667
8/10/2013,medina,oh,us,fireball,300,Two orange glowing objects 5 minutes apart.,41.1383333,-81.8638889
8/10/2013,sheboygan,wi,us,light,2,While out watching the meteor shower my spouse and I observed a strange blinking light.  I was the first to witness overhead 2 distinct,43.7508333,-87.7144444
8/10/2013,wiscasset,me,us,,60,Not a &quot;craft&#44&quot; a bright orange light sort of like a paper bag with a candle in it.,44.0027778,-69.6661111
8/10/2013,caledon/orangeville (canada),on,,other,120,3 Guys Northa Toronto on Aug.10/13 watch a 2xDoubleDeckerBus Like Object Swirled an Flickered then Left as a Jet Approached.,43.886171,-80.001405
8/10/2013,lehighton,pa,us,fireball,1200,Fireballs aproxemently 2 dozen go by us for about 20 mins,40.8336111,-75.7141667
8/10/2013,emerald isle,nc,us,fireball,600,Two orange fireballs seen moving in a southerly direction and climbing until no longer visible.,34.6777778,-76.9511111
8/10/2013,dayton (drexel area),oh,us,sphere,240,Two faint blue spheres flying opposite of each other in high altitude.,39.7588889,-84.1916667
8/10/2013,grand manan island (canada),nb,,fireball,1200,Never seen anything like it,44.713112,-66.796118
8/10/2013,st. louis,mo,us,formation,120,Six white  lights above St. Louis.,38.6272222,-90.1977778
8/10/2013,klang (selangor)(malaysia),,,triangle,60,5 DOT TRIANGLE &amp;quot;SHAPE&amp;quot; CAUGHT ON TAPE&#44KLG&#44MALAYSIA.,3.043061,101.440657
8/10/2013,vernon (canada),bc,ca,other,3600,Multiple lights of red green blue and white blinking and hovering in the sky.,46.183333,-62.883333
8/10/2013,vienna,va,us,triangle,60,Four glowing moving orange dots in the sky with three in a triangle,38.9011111,-77.2655556
8/10/2013,parry sound (canada),on,ca,oval,60,Low altitude silent solid fluorescent Orange and Red object over beach in summer.,45.333333,-80.033333
8/10/2013,auburn,me,us,light,180,My friend and I were out on my back porch and saw a flashing light red then white. It was hovering over the horizon just above the tree,44.0977778,-70.2316667
8/10/2013,morrow,oh,us,circle,180,Orangish/red sphere seen by two witnesses in southwestern ohio,39.3544444,-84.1272222
8/10/2013,salmo (canada),bc,ca,sphere,300,Over a large music festival we spotted a circular object changing direction and speed hovering and then disappear vertically.,49.2,-117.283333
8/11/2013,holden,me,us,oval,600,Oval/circle amber light spotted on Mann Hill Rd.,44.7527778,-68.6794444
8/11/2013,amherst,me,us,circle,300,Circular amber light seen towards to the NW; no sound,44.8333333,-68.3647222
8/11/2013,norfolk,ma,us,rectangle,3600,Rectangle object that had several lights.,42.1194444,-71.3255556
8/11/2013,georgetown,tx,us,circle,3,Saw bright dark turquoise light in the air. it was there and then not all in an instant.,30.6325,-97.6769444
8/11/2013,four oaks,nc,us,other,14400,We where outside looking at the stars i notice a v shaped bright lights clear that night. I got nephew to come and look too see if we c,35.4447222,-78.4272222
8/11/2013,belmar,nj,us,disk,1200,Motionless object with changing colors observed for 30 minutes over New Jersey shore.,40.1783333,-74.0222222
8/11/2013,kennebunk,me,us,triangle,180,Observed 3 orange (fiery looking texture) moving in triangular formation in the northeastern sky,43.3838889,-70.5452778
8/11/2013,milford,ct,us,unknown,180,Thought it was a plane. it slowed down to near stop then began to circle for a while. when a plane from another direction approached it,41.2222222,-73.0569444
8/11/2013,concan,tx,us,circle,1200,At around 4:30 am on August 11 2013 my mother and I were observing the meteor shower at Garner State Park. First we saw an object we b,29.495,-99.7122222
8/11/2013,dover/foxcroft,me,,circle,300,Bright object moving below horizon and then reappeared.,45.183342,-69.227082
8/11/2013,lexington to cincinnati (between; highway i-74),ky,,light,3600,We were  driving from Lexington ky to Cincinnati Ohio on I 74 .My 8 years old doughter said  mom look at the sky its a huge star&#44,37.839333,-84.270018
8/11/2013,bozeman,mt,us,light,60,2 lights passing by each other then 1 changed direction.,45.6797222,-111.0377778
8/11/2013,jackson,oh,us,fireball,300,Two fireballs on the horizon.,39.0519444,-82.6366667
8/11/2013,jackson,oh,us,fireball,420,2 round fireballs moving south,39.0519444,-82.6366667
8/11/2013,loveland,oh,us,light,90,Strange orange glowing lights in the sky late at night.  ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS?  PD)),39.2688889,-84.2638889
8/11/2013,sandy,ut,,light,60,Light traveling then becoming very abnormaly bright.  ((NUFORC Note:  Iridium satellite?  PD)),40.5725,-111.859722
8/11/2013,san jose,ca,us,other,480,Six bright orange glowing objects seen floating from west to east.,37.3394444,-121.8938889
8/11/2013,wichita,ks,us,triangle,60,((HOAX??  PROFANITY))  Four bright white horizontal lights turned into a triangle with a red and irane light.,37.6922222,-97.3372222
8/11/2013,melbourne,fl,us,light,60,At 10:40 PM Sunday August 11 as I was leaving for work I saw an orange light in the sky. It was north of me moving north in a small,28.0833333,-80.6083333
8/11/2013,englewood,oh,us,fireball,120,Orange fireball.,39.8775,-84.3022222
8/11/2013,cedaredge,co,us,,10,Bright white light faster than a satellite and much slower than a meteor which faded and disappeared.,38.9016667,-107.9258333
8/11/2013,hazen,nd,us,diamond,7,Diamond shaped craft charcoal gray with four lights at  the corners moving silently at very high speed.,47.2944444,-101.6222222
8/11/2013,sicklerville,nj,us,diamond,10,First time I ever witnesed something like that.,39.7172222,-74.9697222
8/12/2013,sanibel,fl,us,unknown,1800,It was a reddish orange flickering light that appeared to be from a hovering aircraft along the edge of a storm cloud.,26.4486111,-82.0225
8/12/2013,walla walla,wa,us,circle,30,Red-orange orbs slow and low-flying over town.,46.0647222,-118.3419444
8/12/2013,folsom,ca,us,chevron,3,5 lights in a V heading southeast very fast and silently then lights split going different directions and disappeared,38.6780556,-121.175
8/12/2013,woodville,tx,us,sphere,1800,On Monday Aug 12th at 12:45am my wife son daughter and I witnessed two objects flying in a formation heading North East,30.775,-94.4152778
8/12/2013,thornton,co,us,light,18000,More than 10 lights moving at supersonic speeds blinking erratic changes of direction almost fluid like motion with bursts of speed.,39.8680556,-104.9713889
8/12/2013,luton (uk/england),,gb,triangle,180,Three lights over luton england,51.883333,-0.416667
8/12/2013,dallas,nc,us,light,600,Very large bright orange light that disapeared.,35.3163889,-81.1763889
8/12/2013,oxford,oh,us,light,1800,We saw 3 circular white fast moving lights moving high up in the sky.,39.5069444,-84.7452778
8/12/2013,utica,ny,us,changing,7200,There were blinking red and blue lights and they were hovering in circles.,43.1008333,-75.2330556
8/12/2013,portales,nm,us,circle,8,A big orange/grey circle type object appearing before and after storm.,34.1861111,-103.3338889
8/12/2013,jericho,vt,us,changing,120,Floating fire changes to 3 triangular lights and speeds away,44.5038889,-72.9980556
